,STNAME,CTYNAME,YEAR,TOT_POP
963,California,Calaveras County,7,4296
964,California,Calaveras County,7,4002
965,California,Calaveras County,7,2963
966,California,Calaveras County,7,2039
967,California,Calaveras County,7,1210
968,California,Calaveras County,7,1059
969,California,Calaveras County,8,44957
970,California,Calaveras County,8,1823
971,California,Calaveras County,8,2063
972,California,Calaveras County,8,2256
973,California,Calaveras County,8,2520
974,California,Calaveras County,8,2069
975,California,Calaveras County,8,1943
976,California,Calaveras County,8,2029
977,California,Calaveras County,8,1971
978,California,Calaveras County,8,2048
979,California,Calaveras County,8,2582
980,California,Calaveras County,8,3388
981,California,Calaveras County,8,4220
982,California,Calaveras County,8,4338
983,California,Calaveras County,8,4185
984,California,Calaveras County,8,3062
985,California,Calaveras County,8,2094
986,California,Calaveras County,8,1273
987,California,Calaveras County,8,1093
988,California,Calaveras County,9,45303
989,California,Calaveras County,9,1872
990,California,Calaveras County,9,2037
991,California,Calaveras County,9,2241
992,California,Calaveras County,9,2441
993,California,Calaveras County,9,2072
994,California,Calaveras County,9,2002
995,California,Calaveras County,9,2142
996,California,Calaveras County,9,2097
997,California,Calaveras County,9,1933
998,California,Calaveras County,9,2625
999,California,Calaveras County,9,3229
1000,California,Calaveras County,9,4159
1001,California,Calaveras County,9,4410
1002,California,Calaveras County,9,4296
1003,California,Calaveras County,9,3179
1004,California,Calaveras County,9,2153
1005,California,Calaveras County,9,1279
1006,California,Calaveras County,9,1136
1007,California,Calaveras County,10,45642
1008,California,Calaveras County,10,1931
1009,California,Calaveras County,10,2018
1010,California,Calaveras County,10,2248
1011,California,Calaveras County,10,2365
1012,California,Calaveras County,10,2067
1013,California,Calaveras County,10,2102
1014,California,Calaveras County,10,2265
1015,California,Calaveras County,10,2170
1016,California,Calaveras County,10,1976
1017,California,Calaveras County,10,2571
1018,California,Calaveras County,10,3101
1019,California,Calaveras County,10,4073
1020,California,Calaveras County,10,4457
1021,California,Calaveras County,10,4151
1022,California,Calaveras County,10,3428
1023,California,Calaveras County,10,2224
1024,California,Calaveras County,10,1371
1025,California,Calaveras County,10,1124
1026,California,Calaveras County,11,45602
1027,California,Calaveras County,11,1955
1028,California,Calaveras County,11,2023
1029,California,Calaveras County,11,2220
1030,California,Calaveras County,11,2313
1031,California,Calaveras County,11,2021
1032,California,Calaveras County,11,2125
1033,California,Calaveras County,11,2252
1034,California,Calaveras County,11,2282
1035,California,Calaveras County,11,1997
1036,California,Calaveras County,11,2497
1037,California,Calaveras County,11,2969
1038,California,Calaveras County,11,3887
1039,California,Calaveras County,11,4508
1040,California,Calaveras County,11,4122
1041,California,Calaveras County,11,3497
1042,California,Calaveras County,11,2333
1043,California,Calaveras County,11,1468
1044,California,Calaveras County,11,1133
1045,California,Colusa County,1,21419
1046,California,Colusa County,1,1841
1047,California,Colusa County,1,1733
1048,California,Colusa County,1,1692
1049,California,Colusa County,1,1773
1050,California,Colusa County,1,1287
1051,California,Colusa County,1,1440
1052,California,Colusa County,1,1340
1053,California,Colusa County,1,1325
1054,California,Colusa County,1,1353
1055,California,Colusa County,1,1356
1056,California,Colusa County,1,1411
1057,California,Colusa County,1,1296
1058,California,Colusa County,1,1077
1059,California,Colusa County,1,812
1060,California,Colusa County,1,555
1061,California,Colusa County,1,422
1062,California,Colusa County,1,357
1063,California,Colusa County,1,349
1064,California,Colusa County,2,21407
1065,California,Colusa County,2,1841
1066,California,Colusa County,2,1733
1067,California,Colusa County,2,1692
1068,California,Colusa County,2,1773
1069,California,Colusa County,2,1287
1070,California,Colusa County,2,1440
1071,California,Colusa County,2,1340
1072,California,Colusa County,2,1324
1073,California,Colusa County,2,1352
1074,California,Colusa County,2,1355
1075,California,Colusa County,2,1411
1076,California,Colusa County,2,1294
1077,California,Colusa County,2,1074
1078,California,Colusa County,2,809
1079,California,Colusa County,2,554
1080,California,Colusa County,2,422
1081,California,Colusa County,2,357
1082,California,Colusa County,2,349
1083,California,Colusa County,3,21437
1084,California,Colusa County,3,1820
1085,California,Colusa County,3,1731
1086,California,Colusa County,3,1685
1087,California,Colusa County,3,1770
1088,California,Colusa County,3,1302
1089,California,Colusa County,3,1441
1090,California,Colusa County,3,1345
1091,California,Colusa County,3,1321
1092,California,Colusa County,3,1350
1093,California,Colusa County,3,1346
1094,California,Colusa County,3,1422
1095,California,Colusa County,3,1294
1096,California,Colusa County,3,1099
1097,California,Colusa County,3,813
1098,California,Colusa County,3,560
1099,California,Colusa County,3,422
1100,California,Colusa County,3,365
1101,California,Colusa County,3,351
1102,California,Colusa County,4,21327
1103,California,Colusa County,4,1765
1104,California,Colusa County,4,1740
1105,California,Colusa County,4,1679
1106,California,Colusa County,4,1748
1107,California,Colusa County,4,1323
1108,California,Colusa County,4,1414
1109,California,Colusa County,4,1320
1110,California,Colusa County,4,1279
1111,California,Colusa County,4,1356
1112,California,Colusa County,4,1305
1113,California,Colusa County,4,1424
1114,California,Colusa County,4,1282
1115,California,Colusa County,4,1156
1116,California,Colusa County,4,823
1117,California,Colusa County,4,597
1118,California,Colusa County,4,405
1119,California,Colusa County,4,363
1120,California,Colusa County,4,348
1121,California,Colusa County,5,21294
1122,California,Colusa County,5,1684
1123,California,Colusa County,5,1748
1124,California,Colusa County,5,1652
1125,California,Colusa County,5,1646
1126,California,Colusa County,5,1425
1127,California,Colusa County,5,1392
1128,California,Colusa County,5,1329
1129,California,Colusa County,5,1265
1130,California,Colusa County,5,1318
1131,California,Colusa County,5,1314
1132,California,Colusa County,5,1376
1133,California,Colusa County,5,1370
1134,California,Colusa County,5,1131
1135,California,Colusa County,5,885
1136,California,Colusa County,5,639
1137,California,Colusa County,5,405
1138,California,Colusa County,5,357
1139,California,Colusa County,5,358
1140,California,Colusa County,6,21265
1141,California,Colusa County,6,1602
1142,California,Colusa County,6,1789
1143,California,Colusa County,6,1607
1144,California,Colusa County,6,1627
1145,California,Colusa County,6,1473
1146,California,Colusa County,6,1392
1147,California,Colusa County,6,1342
1148,California,Colusa County,6,1256
1149,California,Colusa County,6,1287
1150,California,Colusa County,6,1297
1151,California,Colusa County,6,1358
1152,California,Colusa County,6,1360
1153,California,Colusa County,6,1137
1154,California,Colusa County,6,889
1155,California,Colusa County,6,695
1156,California,Colusa County,6,441
1157,California,Colusa County,6,335
1158,California,Colusa County,6,378
1159,California,Colusa County,7,21198
1160,California,Colusa County,7,1568
1161,California,Colusa County,7,1768
1162,California,Colusa County,7,1621
1163,California,Colusa County,7,1594
1164,California,Colusa County,7,1463
1165,California,Colusa County,7,1350
1166,California,Colusa County,7,1410
1167,California,Colusa County,7,1254
1168,California,Colusa County,7,1216
1169,California,Colusa County,7,1283
1170,California,Colusa County,7,1342
1171,California,Colusa County,7,1335
1172,California,Colusa County,7,1170
1173,California,Colusa County,7,926
1174,California,Colusa County,7,720
1175,California,Colusa County,7,465
1176,California,Colusa County,7,317
1177,California,Colusa County,7,396
1178,California,Colusa County,8,21269
1179,California,Colusa County,8,1549
1180,California,Colusa County,8,1716
1181,California,Colusa County,8,1605
1182,California,Colusa County,8,1579
1183,California,Colusa County,8,1500
1184,California,Colusa County,8,1316
1185,California,Colusa County,8,1453
1186,California,Colusa County,8,1260
1187,California,Colusa County,8,1204
1188,California,Colusa County,8,1280
1189,California,Colusa County,8,1313
1190,California,Colusa County,8,1367
1191,California,Colusa County,8,1203
1192,California,Colusa County,8,971
1193,California,Colusa County,8,734
1194,California,Colusa County,8,491
1195,California,Colusa County,8,319
1196,California,Colusa County,8,409
1197,California,Colusa County,9,21553
1198,California,Colusa County,9,1543
1199,California,Colusa County,9,1721
1200,California,Colusa County,9,1657
1201,California,Colusa County,9,1581
1202,California,Colusa County,9,1481
1203,California,Colusa County,9,1374
1204,California,Colusa County,9,1449
1205,California,Colusa County,9,1347
1206,California,Colusa County,9,1184
1207,California,Colusa County,9,1313
1208,California,Colusa County,9,1269
1209,California,Colusa County,9,1401
1210,California,Colusa County,9,1226
1211,California,Colusa County,9,1019
1212,California,Colusa County,9,727
1213,California,Colusa County,9,519
1214,California,Colusa County,9,322
1215,California,Colusa County,9,420
1216,California,Colusa County,10,21675
1217,California,Colusa County,10,1599
1218,California,Colusa County,10,1672
1219,California,Colusa County,10,1710
1220,California,Colusa County,10,1606
